TweetURL	MediaID	AccountID
https://twitter.com/Sayapom4/status/1424765975551889408	E8WIpvpVEAIFLlJ.jpg	ext_sayapom4_さやか
https://twitter.com/MsLuo14/status/1914625467719831829	Esudn4NjbxCp8vKe.mp4	1749477300754878464_msluo14_小罗老师
https://twitter.com/Sayapom4/status/1443187319331164162	FAc4sibVUAI3GHd.jpg	ext_sayapom4_さやか
https://twitter.com/Sayapom4/status/1455183571228844036	FDHBvG7acAEJjBs.jpg	ext_sayapom4_さやか
https://twitter.com/Sayapom4/status/1463673389940305920	FE_WOF4XsAYc6dx.jpg	ext_sayapom4_さやか
https://twitter.com/Sayapom4/status/1467098608315277316	FFwYAXsUYAI2Pgv.jpg	ext_sayapom4_さやか
https://twitter.com/Sayapom4/status/1471055724210188288	FGjwSxJUUAIsbIn.jpg	ext_sayapom4_さやか
https://twitter.com/Sayapom4/status/1474256923457638400	FHXG5QEaUAsIWJT.jpg	ext_sayapom4_さやか
https://twitter.com/Sayapom4/status/1474565850405666816	FHXHlMpaQAQM7_-.jpg	ext_sayapom4_さやか
https://twitter.com/Sayapom4/status/1476193273035497472	FHxrYABacAEF2i8.jpg	ext_sayapom4_さやか
https://twitter.com/Sayapom4/status/1489837978998358016	FKzKaf2UUAMYTIu.jpg	ext_sayapom4_さやか
https://twitter.com/Sayapom4/status/1489837978998358016	FKzKaf5VQAkGauH.jpg	ext_sayapom4_さやか
https://twitter.com/Sayapom4/status/1489837978998358016	FKzKaf5VQAoEBHU.jpg	ext_sayapom4_さやか
https://twitter.com/Sayapom4/status/1500082364348649472	FNFZ55hUcAgzjqB.jpg	ext_sayapom4_さやか
https://twitter.com/Sayapom4/status/1502422986959122433	FNmtdUnXMAkM--b.jpg	ext_sayapom4_さやか
https://twitter.com/Sayapom4/status/1502684547439161348	FNqbGg4VUAAWA0U.jpg	ext_sayapom4_さやか
https://twitter.com/Sayapom4/status/1510651650301521922	FPbO-1caAAE-zoq.jpg	ext_sayapom4_さやか
https://twitter.com/Sayapom4/status/1442850497724100620	FUISbNIP.jpg	ext_sayapom4_さやか
https://twitter.com/Sayapom4/status/1539601505841360896	FV2vkqHaUAAod1R.jpg	ext_sayapom4_さやか
https://twitter.com/Sayapom4/status/1539601505841360896	FV2vkqKaAAAlik3.jpg	ext_sayapom4_さやか
https://twitter.com/Sayapom4/status/1539601505841360896	FV2vkqKakAEGcVk.jpg	ext_sayapom4_さやか
https://twitter.com/Sayapom4/status/1537432327537602560	FVXekAkUsAAZyMy.jpg	ext_sayapom4_さやか
https://twitter.com/Sayapom4/status/1544818886847217669	FW_dskLUIAAbZSB.jpg	ext_sayapom4_さやか
https://twitter.com/Sayapom4/status/1548681269080231936	FX4FDowVUAAMHM1.jpg	ext_sayapom4_さやか
https://twitter.com/Sayapom4/status/1549056195775737856	FX6w-toVQAA4R1C.jpg	ext_sayapom4_さやか
